"file","series","year","category","check","evidence"
"northamerica/usa/ut542.rwl","CC16",1745,"Normal practice, flagged for reference","interior year gap","15 year(s) missing (1745-1789); read.tucson fills these with 0 (read.tucson fabricates 242 zero(s) in this file)"
"northamerica/usa/ut542.rwl","CC20",1697,"Normal practice, flagged for reference","interior year gap","3 year(s) missing (1697-1699); read.tucson fills these with 0 (read.tucson fabricates 242 zero(s) in this file)"
"northamerica/usa/ut542.rwl","CC4-3",1629,"Normal practice, flagged for reference","interior year gap","4 year(s) missing (1629-1632); read.tucson fills these with 0 (read.tucson fabricates 242 zero(s) in this file)"
"northamerica/usa/ut542.rwl","CC5-2",1564,"Normal practice, flagged for reference","interior year gap","154 year(s) missing (1564-1878); read.tucson fills these with 0 (read.tucson fabricates 242 zero(s) in this file)"
"northamerica/usa/ut542.rwl","CC16",1740,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1740 but the ID continues; a 4-year gap separates the two blocks"
"northamerica/usa/ut542.rwl","CC20",1690,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1690 but the ID continues; a 4-year gap separates the two blocks"
"northamerica/usa/ut545.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","42 ID(s) run up against the year field, e.g. '33-0507A'"
"northamerica/usa/ut546.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","22 ID(s) run up against the year field, e.g. '25-0974A'"
"northamerica/usa/ut547.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","19 ID(s) run up against the year field, e.g. '24-1163A'"
"northamerica/usa/ut547.rwl","23-1946B",1958,"Normal practice, flagged for reference","interior year gap","2 year(s) missing (1958-1959); read.tucson fills these with 0 (read.tucson fabricates 6 zero(s) in this file)"
"northamerica/usa/ut547.rwl","35-0549A",1743,"Normal practice, flagged for reference","interior year gap","1 year(s) missing (1743-1743); read.tucson fills these with 0 (read.tucson fabricates 6 zero(s) in this file)"
"northamerica/usa/ut547.rwl","23-1946B",1950,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1950 but the ID continues; a 3-year gap separates the two blocks"
"northamerica/usa/ut547.rwl","35-0549A",1740,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1740 but the ID continues; a 2-year gap separates the two blocks"
"northamerica/usa/ut548.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","23 ID(s) run up against the year field, e.g. '28-0362A'"
"northamerica/usa/ut550.rwl","RCB108A",1676,"Normal practice, flagged for reference","interior year gap","4 year(s) missing (1676-1679); read.tucson fills these with 0 (read.tucson fabricates 285 zero(s) in this file)"
"northamerica/usa/ut550.rwl","RCB124A",212,"Normal practice, flagged for reference","interior year gap","18 year(s) missing (212-229); read.tucson fills these with 0 (read.tucson fabricates 285 zero(s) in this file)"
"northamerica/usa/ut550.rwl","RCB183A",1316,"Normal practice, flagged for reference","interior year gap","241 year(s) missing (1316-1556); read.tucson fills these with 0 (read.tucson fabricates 285 zero(s) in this file)"
"northamerica/usa/ut550.rwl","RCB191A",1272,"Normal practice, flagged for reference","interior year gap","18 year(s) missing (1272-1289); read.tucson fills these with 0 (read.tucson fabricates 285 zero(s) in this file)"
"northamerica/usa/ut550.rwl","RCB124A",210,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 210 but the ID continues; a 19-year gap separates the two blocks"
"northamerica/usa/ut550.rwl","RCB191A",1270,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1270 but the ID continues; a 19-year gap separates the two blocks"
"northamerica/usa/ut556.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","24 ID(s) run up against the year field, e.g. '21-0360B'"
"northamerica/usa/ut556.rwl","28-1330B",1902,"Normal practice, flagged for reference","interior year gap","1 year(s) missing (1902-1902); read.tucson fills these with 0 (read.tucson fabricates 2 zero(s) in this file)"
"northamerica/usa/ut556.rwl","28-1330B",1900,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1900 but the ID continues; a 2-year gap separates the two blocks"
"northamerica/usa/ut557.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","33 ID(s) run up against the year field, e.g. 'UTA1001B'"
"northamerica/usa/ut558.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","30 ID(s) run up against the year field, e.g. 'UTA1101A'"
"northamerica/usa/ut559.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","26 ID(s) run up against the year field, e.g. 'UTP0901A'"
"northamerica/usa/ut560.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","31 ID(s) run up against the year field, e.g. 'UTP1001A'"
"northamerica/usa/ut561.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","27 ID(s) run up against the year field, e.g. 'UTJ0401A'"
"northamerica/usa/ut562.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","28 ID(s) run up against the year field, e.g. 'UTP1101B'"
"northamerica/usa/ut576.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","33 ID(s) run up against the year field, e.g. '35-0493A'"
"northamerica/usa/ut577bl.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","39 ID(s) run up against the year field, e.g. 'ABA01B_2'"
"northamerica/usa/ut578bl.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","36 ID(s) run up against the year field, e.g. 'BUP01B_2'"
"northamerica/usa/ut579bl.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","30 ID(s) run up against the year field, e.g. 'HAY02A_2'"
"northamerica/usa/ut580bl.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","50 ID(s) run up against the year field, e.g. 'MON01A_2'"
"northamerica/usa/ut581bl.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","39 ID(s) run up against the year field, e.g. 'PLS01A_2'"
"northamerica/usa/ut582bl.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","34 ID(s) run up against the year field, e.g. 'TLM01A_2'"
"northamerica/usa/ut583bl.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","35 ID(s) run up against the year field, e.g. 'TUS01A_2'"
"northamerica/usa/va001.rwl",NA,NA,"Normal practice, flagged for reference","blank inside series ID","56 ID(s) contain blanks, e.g. '3  11'"
"northamerica/usa/va025e.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","52 ID(s) run up against the year field, e.g. 'NOT01AEW'"
"northamerica/usa/va025l.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","52 ID(s) run up against the year field, e.g. 'NOT01ALW'"
"northamerica/usa/va044.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","43 ID(s) run up against the year field, e.g. 'NZPLOC01'"
"northamerica/usa/va045.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","40 ID(s) run up against the year field, e.g. 'CRCPH01B'"
"northamerica/usa/wa048.rwl","002221",1602,"Normal practice, flagged for reference","interior year gap","8 year(s) missing (1602-1609); read.tucson fills these with 0 (read.tucson fabricates 8 zero(s) in this file)"
"northamerica/usa/wa053.rwl","008191",1339,"Normal practice, flagged for reference","interior year gap","1 year(s) missing (1339-1339); read.tucson fills these with 0 (read.tucson fabricates 1 zero(s) in this file)"
"northamerica/usa/wa067.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","41 ID(s) run up against the year field, e.g. 'TRLA529A'"
"northamerica/usa/wa068.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","36 ID(s) run up against the year field, e.g. 'TRWB531A'"
"northamerica/usa/wa069.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","39 ID(s) run up against the year field, e.g. 'HPLA001A'"
"northamerica/usa/wa070.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","40 ID(s) run up against the year field, e.g. 'HPAB100A'"
"northamerica/usa/wa071.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","38 ID(s) run up against the year field, e.g. 'HPPC093A'"
"northamerica/usa/wa072.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","41 ID(s) run up against the year field, e.g. 'SPLA601A'"
"northamerica/usa/wa073.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","39 ID(s) run up against the year field, e.g. 'SPAB602A'"
"northamerica/usa/wa074.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","41 ID(s) run up against the year field, e.g. 'SPPC604A'"
"northamerica/usa/wa075.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","40 ID(s) run up against the year field, e.g. 'DBPC704A'"
"northamerica/usa/wa076.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","40 ID(s) run up against the year field, e.g. 'DBAB701A'"
"northamerica/usa/wa077.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","37 ID(s) run up against the year field, e.g. 'SVAB743A'"
"northamerica/usa/wa078.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","41 ID(s) run up against the year field, e.g. 'SVPC746A'"
"northamerica/usa/wa079.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","47 ID(s) run up against the year field, e.g. 'MRLA425A'"
"northamerica/usa/wa080.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'FHAB001A'"
"northamerica/usa/wa135.rwl","103B",1573,"Normal practice, flagged for reference","interior year gap","177 year(s) missing (1573-1749); read.tucson fills these with 0 (read.tucson fabricates 178 zero(s) in this file)"
"northamerica/usa/wa138.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","4 ID(s) run up against the year field, e.g. 'FOD041C1'"
"northamerica/usa/wa142.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","2 ID(s) run up against the year field, e.g. 'TMR024D1'"
"northamerica/usa/wa149.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","4 ID(s) run up against the year field, e.g. 'Tree003A'"
"northamerica/usa/wa153.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","47 ID(s) run up against the year field, e.g. 'BKR01AAU'"
"northamerica/usa/wa153e.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","47 ID(s) run up against the year field, e.g. 'BKR01AAU'"
"northamerica/usa/wa153l.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","47 ID(s) run up against the year field, e.g. 'BKR01AAU'"
"northamerica/usa/wa154.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","58 ID(s) run up against the year field, e.g. 'SRL01AAU'"
"northamerica/usa/wa154e.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","58 ID(s) run up against the year field, e.g. 'SRL01AAU'"
"northamerica/usa/wa154l.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","58 ID(s) run up against the year field, e.g. 'SRL01AAU'"
"northamerica/usa/wa167bl.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","52 ID(s) run up against the year field, e.g. 'SKY01A_1'"
"northamerica/usa/wa168bl.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","82 ID(s) run up against the year field, e.g. 'MAC_02C_'"
"northamerica/usa/wa170bl.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","27 ID(s) run up against the year field, e.g. 'BKR02A_2'"
"northamerica/usa/wa171.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","86 ID(s) run up against the year field, e.g. 'ELE001B1'"
"northamerica/usa/wa2.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","12 ID(s) run up against the year field, e.g. 'WHIT0010'"
"northamerica/usa/wa3.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","17 ID(s) run up against the year field, e.g. 'SWAU0010'"
"northamerica/usa/wa4.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","9 ID(s) run up against the year field, e.g. 'RIMR0010'"
"northamerica/usa/wa5.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","5 ID(s) run up against the year field, e.g. 'RIMS0010'"
"northamerica/usa/wa6.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","15 ID(s) run up against the year field, e.g. 'GOAT0010'"
"northamerica/usa/wi013.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","8 ID(s) run up against the year field, e.g. 'TC80_301'"
"northamerica/usa/wi014.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'DVL501A2'"
"northamerica/usa/wi026.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","2 ID(s) run up against the year field, e.g. 'CZJ004A2'"
"northamerica/usa/wi062.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","13 ID(s) run up against the year field, e.g. 'LL101.01'"
"northamerica/usa/wi063.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","13 ID(s) run up against the year field, e.g. 'WB201.02'"
"northamerica/usa/wv004.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","31 ID(s) run up against the year field, e.g. 'NERI001A'"
"northamerica/usa/wv012.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","30 ID(s) run up against the year field, e.g. 'CMBR06xC'"
"northamerica/usa/wv028.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'SCN210AB'"
"northamerica/usa/wv028.rwl","SCW104A",1730,"Normal practice, flagged for reference","interior year gap","4 year(s) missing (1730-1733); read.tucson fills these with 0 (read.tucson fabricates 5 zero(s) in this file)"
"northamerica/usa/wv028.rwl","SCW104A",1720,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1720 but the ID continues; a 5-year gap separates the two blocks"
"northamerica/usa/wy028.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'WSK 055A'"
"northamerica/usa/wy028.rwl",NA,NA,"Normal practice, flagged for reference","blank inside series ID","2 ID(s) contain blanks, e.g. 'WSK 055A'"
"northamerica/usa/wy030e.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","24 ID(s) run up against the year field, e.g. 'SH201ABC'"
"northamerica/usa/wy030l.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","24 ID(s) run up against the year field, e.g. 'SH201ABB'"
"northamerica/usa/wy030n.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","24 ID(s) run up against the year field, e.g. 'SH201ACE'"
"northamerica/usa/wy030x.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","24 ID(s) run up against the year field, e.g. 'SH201ACD'"
"northamerica/usa/wy032.rwl","ved171",1641,"Normal practice, flagged for reference","interior year gap","3 year(s) missing (1641-1643); read.tucson fills these with 0 (read.tucson fabricates 4 zero(s) in this file)"
"northamerica/usa/wy032.rwl","ved171",1640,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1640 but the ID continues; a 4-year gap separates the two blocks"
"northamerica/usa/wy038.rwl","mdp072",1600,"Normal practice, flagged for reference","interior year gap","70 year(s) missing (1600-1669); read.tucson fills these with 0 (read.tucson fabricates 71 zero(s) in this file)"
"northamerica/usa/wy038.rwl","mdp072",1590,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1590 but the ID continues; a 71-year gap separates the two blocks"
"northamerica/usa/wy040.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'din022br'"
"northamerica/usa/wy042.rwl",NA,NA,"Normal practice, flagged for reference","blank inside series ID","28 ID(s) contain blanks, e.g. 'ARE 031'"
"northamerica/usa/wy043.rwl",NA,NA,"Normal practice, flagged for reference","blank inside series ID","41 ID(s) contain blanks, e.g. 'BLE 229'"
"northamerica/usa/wy045.rwl",NA,NA,"Normal practice, flagged for reference","blank inside series ID","70 ID(s) contain blanks, e.g. 'FME 032'"
"northamerica/usa/wy046.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","26 ID(s) run up against the year field, e.g. 'pcen101a'"
"northamerica/usa/wy048.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","2 ID(s) run up against the year field, e.g. 'cbr115b1'"
"northamerica/usa/wy057.rwl",NA,NA,"Normal practice, flagged for reference","blank inside series ID","51 ID(s) contain blanks, e.g. 'ARR 381'"
"northamerica/usa/wy061.rwl",NA,NA,"Normal practice, flagged for reference","trailing text in field 11","2232 line(s) carry text in cols 73-78, e.g. 'gap'"
"northamerica/usa/wy062.rwl",NA,NA,"Normal practice, flagged for reference","trailing text in field 11","1016 line(s) carry text in cols 73-78, e.g. 'gap'"
"northamerica/usa/wy064.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'FSE 171b'"
"northamerica/usa/wy064.rwl",NA,NA,"Normal practice, flagged for reference","blank inside series ID","32 ID(s) contain blanks, e.g. 'FSE 081'"
"northamerica/usa/wy066.rwl",NA,NA,"Normal practice, flagged for reference","blank inside series ID","28 ID(s) contain blanks, e.g. 'RCU 082'"
"northamerica/usa/wy071.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","11 ID(s) run up against the year field, e.g. 'ECO1003A'"
"northamerica/usa/wy072.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","47 ID(s) run up against the year field, e.g. 'ECO1001A'"
"northamerica/usa/wy074bl.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","119 ID(s) run up against the year field, e.g. 'FLS022B_'"
"northamerica/usa/wy075bl.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","36 ID(s) run up against the year field, e.g. 'MWS02A_1'"
"northamerica/usa/wy076bl.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","65 ID(s) run up against the year field, e.g. 'RPS03A_2'"
"northamerica/usa/wy077bl.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","42 ID(s) run up against the year field, e.g. 'SLS10A_1'"
"southamerica/arg155.rwl","RH23A*",1931,"Normal practice, flagged for reference","interior year gap","1 year(s) missing (1931-1931); read.tucson fills these with 0 (read.tucson fabricates 2 zero(s) in this file)"
"southamerica/arg155.rwl","RH23A*",1930,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1930 but the ID continues; a 2-year gap separates the two blocks"
"southamerica/arge.rwl","FU2101",174,"Normal practice, flagged for reference","interior year gap","1668 year(s) missing (174-1841); read.tucson fills these with 0 (read.tucson fabricates 1669 zero(s) in this file)"
"southamerica/arge.rwl","FU2101",170,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 170 but the ID continues; a 1669-year gap separates the two blocks"
"southamerica/arge005.rwl","PH0512",1773,"Normal practice, flagged for reference","interior year gap","5 year(s) missing (1773-1777); read.tucson fills these with 0 (read.tucson fabricates 63 zero(s) in this file)"
"southamerica/arge005.rwl","PH0561",1634,"Normal practice, flagged for reference","interior year gap","7 year(s) missing (1634-1640); read.tucson fills these with 0 (read.tucson fabricates 63 zero(s) in this file)"
"southamerica/arge005.rwl","PH0562",1633,"Normal practice, flagged for reference","interior year gap","8 year(s) missing (1633-1640); read.tucson fills these with 0 (read.tucson fabricates 63 zero(s) in this file)"
"southamerica/arge005.rwl","PH0564",1634,"Normal practice, flagged for reference","interior year gap","7 year(s) missing (1634-1640); read.tucson fills these with 0 (read.tucson fabricates 63 zero(s) in this file)"
"southamerica/arge005.rwl","PH0642",1861,"Normal practice, flagged for reference","interior year gap","15 year(s) missing (1861-1875); read.tucson fills these with 0 (read.tucson fabricates 63 zero(s) in this file)"
"southamerica/arge005.rwl","PH0643",1861,"Normal practice, flagged for reference","interior year gap","15 year(s) missing (1861-1875); read.tucson fills these with 0 (read.tucson fabricates 63 zero(s) in this file)"
"southamerica/arge005.rwl","PH0512",1770,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1770 but the ID continues; a 6-year gap separates the two blocks"
"southamerica/arge005.rwl","PH0561",1630,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1630 but the ID continues; a 8-year gap separates the two blocks"
"southamerica/arge005.rwl","PH0562",1630,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1630 but the ID continues; a 9-year gap separates the two blocks"
"southamerica/arge005.rwl","PH0564",1630,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1630 but the ID continues; a 8-year gap separates the two blocks"
"southamerica/arge005.rwl","PH0642",1860,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1860 but the ID continues; a 16-year gap separates the two blocks"
"southamerica/arge005.rwl","PH0643",1860,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1860 but the ID continues; a 16-year gap separates the two blocks"
"southamerica/arge006.rwl","CH0665",1848,"Normal practice, flagged for reference","interior year gap","53 year(s) missing (1848-1900); read.tucson fills these with 0 (read.tucson fabricates 208 zero(s) in this file)"
"southamerica/arge006.rwl","CH0681",1892,"Normal practice, flagged for reference","interior year gap","5 year(s) missing (1892-1896); read.tucson fills these with 0 (read.tucson fabricates 208 zero(s) in this file)"
"southamerica/arge006.rwl","CH0811",1766,"Normal practice, flagged for reference","interior year gap","25 year(s) missing (1766-1790); read.tucson fills these with 0 (read.tucson fabricates 208 zero(s) in this file)"
"southamerica/arge006.rwl","CH0812",1766,"Normal practice, flagged for reference","interior year gap","114 year(s) missing (1766-1879); read.tucson fills these with 0 (read.tucson fabricates 208 zero(s) in this file)"
"southamerica/arge006.rwl","CH0863",1538,"Normal practice, flagged for reference","interior year gap","6 year(s) missing (1538-1543); read.tucson fills these with 0 (read.tucson fabricates 208 zero(s) in this file)"
"southamerica/arge006.rwl","CH0665",1840,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1840 but the ID continues; a 54-year gap separates the two blocks"
"southamerica/arge006.rwl","CH0681",1890,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1890 but the ID continues; a 6-year gap separates the two blocks"
"southamerica/arge006.rwl","CH0811",1760,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1760 but the ID continues; a 26-year gap separates the two blocks"
"southamerica/arge006.rwl","CH0812",1760,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1760 but the ID continues; a 115-year gap separates the two blocks"
"southamerica/arge006.rwl","CH0863",1530,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1530 but the ID continues; a 7-year gap separates the two blocks"
"southamerica/arge007.rwl","CL0962",1817,"Normal practice, flagged for reference","interior year gap","8 year(s) missing (1817-1824); read.tucson fills these with 0 (read.tucson fabricates 49 zero(s) in this file)"
"southamerica/arge007.rwl","CL0963",1906,"Normal practice, flagged for reference","interior year gap","8 year(s) missing (1906-1913); read.tucson fills these with 0 (read.tucson fabricates 49 zero(s) in this file)"
"southamerica/arge007.rwl","CL0971",1819,"Normal practice, flagged for reference","interior year gap","4 year(s) missing (1819-1822); read.tucson fills these with 0 (read.tucson fabricates 49 zero(s) in this file)"
"southamerica/arge007.rwl","CL0972",1819,"Normal practice, flagged for reference","interior year gap","10 year(s) missing (1819-1828); read.tucson fills these with 0 (read.tucson fabricates 49 zero(s) in this file)"
"southamerica/arge007.rwl","CL0973",1819,"Normal practice, flagged for reference","interior year gap","14 year(s) missing (1819-1832); read.tucson fills these with 0 (read.tucson fabricates 49 zero(s) in this file)"
"southamerica/arge007.rwl","CL0962",1810,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1810 but the ID continues; a 9-year gap separates the two blocks"
"southamerica/arge007.rwl","CL0963",1900,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1900 but the ID continues; a 9-year gap separates the two blocks"
"southamerica/arge007.rwl","CL0971",1810,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1810 but the ID continues; a 5-year gap separates the two blocks"
"southamerica/arge007.rwl","CL0972",1810,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1810 but the ID continues; a 11-year gap separates the two blocks"
"southamerica/arge007.rwl","CL0973",1810,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1810 but the ID continues; a 15-year gap separates the two blocks"
"southamerica/arge009.rwl","ET1102",1907,"Normal practice, flagged for reference","interior year gap","7 year(s) missing (1907-1913); read.tucson fills these with 0 (read.tucson fabricates 8 zero(s) in this file)"
"southamerica/arge009.rwl","ET1102",1900,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1900 but the ID continues; a 8-year gap separates the two blocks"
"southamerica/arge011.rwl","MQ1612",704,"Normal practice, flagged for reference","interior year gap","1066 year(s) missing (704-1769); read.tucson fills these with 0 (read.tucson fabricates 1068 zero(s) in this file)"
"southamerica/arge011.rwl","MQ1612",700,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 700 but the ID continues; a 1067-year gap separates the two blocks"
"southamerica/arge013.rwl","LL1761",1776,"Normal practice, flagged for reference","interior year gap","18 year(s) missing (1776-1793); read.tucson fills these with 0 (read.tucson fabricates 19 zero(s) in this file)"
"southamerica/arge013.rwl","LL1761",1770,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1770 but the ID continues; a 19-year gap separates the two blocks"
"southamerica/arge015.rwl","PP1992",1852,"Normal practice, flagged for reference","interior year gap","45 year(s) missing (1852-1896); read.tucson fills these with 0 (read.tucson fabricates 335 zero(s) in this file)"
"southamerica/arge015.rwl","PP1993",1551,"Normal practice, flagged for reference","interior year gap","110 year(s) missing (1551-1896); read.tucson fills these with 0 (read.tucson fabricates 335 zero(s) in this file)"
"southamerica/arge015.rwl","PP2001",1602,"Normal practice, flagged for reference","interior year gap","7 year(s) missing (1602-1608); read.tucson fills these with 0 (read.tucson fabricates 335 zero(s) in this file)"
"southamerica/arge015.rwl","PP2002",1512,"Normal practice, flagged for reference","interior year gap","52 year(s) missing (1512-1896); read.tucson fills these with 0 (read.tucson fabricates 335 zero(s) in this file)"
"southamerica/arge015.rwl","PP2011",1508,"Normal practice, flagged for reference","interior year gap","34 year(s) missing (1508-1541); read.tucson fills these with 0 (read.tucson fabricates 335 zero(s) in this file)"
"southamerica/arge015.rwl","PP2013",1861,"Normal practice, flagged for reference","interior year gap","36 year(s) missing (1861-1896); read.tucson fills these with 0 (read.tucson fabricates 335 zero(s) in this file)"
"southamerica/arge015.rwl","PP2021",1876,"Normal practice, flagged for reference","interior year gap","18 year(s) missing (1876-1893); read.tucson fills these with 0 (read.tucson fabricates 335 zero(s) in this file)"
"southamerica/arge015.rwl","PP2033",1509,"Normal practice, flagged for reference","interior year gap","11 year(s) missing (1509-1519); read.tucson fills these with 0 (read.tucson fabricates 335 zero(s) in this file)"
"southamerica/arge015.rwl","PP2052",1889,"Normal practice, flagged for reference","interior year gap","11 year(s) missing (1889-1899); read.tucson fills these with 0 (read.tucson fabricates 335 zero(s) in this file)"
"southamerica/arge015.rwl","PP1992",1850,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1850 but the ID continues; a 46-year gap separates the two blocks"
"southamerica/arge015.rwl","PP1993",1550,"Normal practice, flagged for reference","one ID carries two separate segments","stop marker ends a line at 1550 but the ID continues; a 23-year gap separates the two blocks"
